"vess","year","week","adfg","towDur","obstot","nrswt","yfswt","fhswt","pflat","lat","long"
"A283",2013,18,695630,33.541,100.87,50.93664,0.77068,9.04191,0.602252701496976,56.75,-169.5
"A283",2013,18,705630,3.125,5.32,0.16287,0.02515,2.03665,0.418171052631579,56.75,-170.5
"A283",2013,18,705700,16.875,7.44,0.38396,1.37232,0.83146,0.347814516129032,57.25,-170.5
"A283",2013,18,715700,34.999,85.7,0.63672,53.81593,1.29225,0.650465577596266,57.25,-171.5
"A283",2013,18,715730,7.292,9.19,0.04817,5.89914,0.3188,0.681840043525571,57.75,-171.5
"A283",2013,19,705630,6.875,25.23,0.07481,1.55132,4.08512,0.226367419738407,56.75,-170.5
"A283",2013,19,705700,6.667,20.01,0.22706,1.43127,3.32087,0.248835582208896,57.25,-170.5
"A283",2013,19,715730,65.416,518.13,1.91916,426.51714,2.92926,0.832543106942273,57.75,-171.5
"A283",2013,20,695600,2.5,11.5,1.58364,0.00618,3.18026,0.414789565217391,56.25,-169.5
"A283",2013,20,715730,6.667,16.38,0.14042,11.45486,0.42628,0.733916971916972,57.75,-171.5
"A283",2013,20,715800,2.5,42.3,0.03438,37.46664,0.0637,0.888054846335697,58.25,-171.5
"A283",2013,21,655600,14.583,17.22,5.17974,0.0335,6.88058,0.702312427409988,56.25,-165.5
"A283",2013,21,695630,6.667,20.77,14.83775,0.02587,2.60211,0.840911410688493,56.75,-169.5
"A283",2013,21,705630,8.75,14.69,2.73135,0.1468,5.48209,0.569110959836623,56.75,-170.5
"A283",2013,21,705700,34.376,171.43,11.12528,1.00319,108.8847,0.705904275797702,57.25,-170.5
"A283",2013,22,655600,6.458,28.92,16.37144,0.03412,9.33658,0.890115491009682,56.25,-165.5
"A283",2013,22,665600,7.708,24.74,10.79499,0.01182,11.51229,0.90214632174616,56.25,-166.5
"A283",2013,22,715730,16.459,27.1,2.20063,0.05178,19.20177,0.791667158671587,57.75,-171.5
"A283",2013,23,655600,10,21.75,10.30785,0.02286,10.11884,0.940209195402299,56.25,-165.5
"A283",2013,23,665600,15,23.71,13.17847,0.08279,9.31145,0.952033319274568,56.25,-166.5
"A283",2013,23,665630,17.083,9.35,3.99587,0.23704,3.17997,0.792821390374332,56.75,-166.5
"A283",2013,23,715730,74.583,156.12,19.32912,0.75003,89.58939,0.702463105303613,57.75,-171.5
"A283",2013,24,655600,20,23.69,10.58501,0.03922,9.34657,0.843005487547488,56.25,-165.5
"A283",2013,25,715730,46.667,87.98,20.20447,0.09981,33.93367,0.616480450102296,57.75,-171.5
"A283",2013,27,645600,27.916,38.11,6.38275,9.86982,2.49484,0.491928890055104,56.25,-164.5
"A283",2013,27,645630,2.708,3.43,0.01542,1.38009,0.02176,0.413198250728863,56.75,-164.5
"A283",2013,27,655600,83.75,123.39,44.8759,6.71972,39.15961,0.73551527676473,56.25,-165.5
"A283",2013,27,655630,14.375,21.06,6.21515,1.21571,2.10178,0.452641975308642,56.75,-165.5
"A283",2013,29,645530,181.25,395.83,146.56742,1.44424,48.05601,0.495333021751762,55.75,-164.5
"A283",2013,30,645600,77.083,160.5,21.70446,64.93228,21.95298,0.676571464174455,56.25,-164.5
"A283",2013,30,655600,8.333,6.93,2.05217,0.81391,1.05759,0.566186147186147,56.25,-165.5
"A283",2013,30,655630,19.375,7.65,0.3658,2.27956,0.16398,0.367233986928105,56.75,-165.5
"A283",2013,31,645530,8.75,15.75,6.59732,0.208,2.71172,0.604256507936508,55.75,-164.5
"A283",2013,31,645600,93.958,206.26,43.10991,19.26007,57.27651,0.580076069039077,56.25,-164.5
"A283",2013,32,665730,121.252,233.56,4.04063,144.20438,4.25355,0.65293098133242,57.75,-166.5
"A283",2013,32,675730,76.875,132.14,1.9433,80.95237,1.77899,0.640795065839261,57.75,-167.5
"A283",2013,32,675800,67.291,159.58,1.05431,109.42378,4.06681,0.717789823286126,58.25,-167.5
"A283",2013,33,655700,7.917,5.14,0.16845,1.36052,0.4704,0.388982490272374,57.25,-165.5
"A283",2013,33,665730,121.459,281.18,4.56455,142.9529,3.53634,0.537213848780141,57.75,-166.5
"A283",2013,34,655730,11.875,9.56,0.13778,3.42152,0.24181,0.397605648535565,57.75,-165.5
"A283",2013,34,665730,156.666,253.45,4.69383,163.59479,3.70964,0.678627973959361,57.75,-166.5
"A283",2013,34,675730,63.334,126.45,1.56159,80.51443,1.75613,0.662966785290629,57.75,-167.5
"A283",2013,35,635700,87.292,148.95,4.16541,75.72619,2.35355,0.552166163141994,57.25,-163.5
"A283",2013,35,645600,6.875,19.46,1.47683,2.12195,2.92518,0.335249743062693,56.25,-164.5
"A283",2013,35,645700,163.792,319.42,8.79126,156.38938,10.94201,0.551382662325465,57.25,-164.5
"A283",2013,35,665730,18.75,26.39,1.4613,13.04832,0.90996,0.58429632436529,57.75,-166.5
"A283",2013,35,675730,18.125,58.44,0.76375,39.20269,0.58955,0.693976557152635,57.75,-167.5
"A283",2013,36,665700,8.958,16.12,1.22809,5.06545,0.78077,0.438852977667494,57.25,-166.5
"A283",2013,36,665730,103.75,172.48,2.86512,105.39008,2.98275,0.64493245593692,57.75,-166.5
"A283",2013,36,675730,39.791,83.73,0.48947,57.71052,0.45729,0.700552729009913,57.75,-167.5
"A283",2013,36,675800,15.208,59.73,0.08064,55.48481,0.07718,0.931569228193538,58.25,-167.5
"A283",2013,37,655600,1.458,4.74,0.64855,0.30104,0.15468,0.23296835443038,56.25,-165.5
"A283",2013,37,665800,69.168,224.86,5.21318,113.71764,1.82539,0.537028417682113,58.25,-166.5
"A283",2013,37,675800,53.75,102.2,1.67935,69.02165,0.88884,0.700487671232877,58.25,-167.5
"A283",2013,38,665700,47.708,66.63,2.90219,26.32236,3.08157,0.484858472159688,57.25,-166.5
"A283",2013,38,675700,56.874,105.98,1.51239,52.20624,2.63968,0.531782506133233,57.25,-167.5
"A283",2013,38,675730,204.417,451.62,7.54172,314.37587,6.35128,0.726869647048404,57.75,-167.5
"A283",2013,39,635700,92.084,259.52,3.53013,148.37346,1.29478,0.590314311035758,57.25,-163.5
"A283",2013,39,665730,17.916,73.76,0.56387,68.02227,0.20028,0.932570770065076,57.75,-166.5
"A283",2013,40,645600,19.375,54.48,3.49057,13.21123,3.17132,0.364778267254038,56.25,-164.5
"A283",2013,40,645630,65.416,245.31,3.23964,193.15957,1.40677,0.806351065998125,56.75,-164.5
"A283",2013,40,665730,57.29,169.36,2.40408,117.42347,0.8443,0.712516828058573,57.75,-166.5
"A283",2013,41,635700,48.543,166.14,9.56798,81.80952,1.05857,0.556374563621043,57.25,-163.5
"A283",2013,41,645600,7.917,33.04,1.68861,3.75554,1.18064,0.200508171912833,56.25,-164.5
"A283",2013,41,645630,57.29,113.93,1.21271,66.73638,0.95344,0.604779513736505,56.75,-164.5
"A283",2013,41,645700,31.25,56.42,2.54356,38.87999,0.5452,0.743862991846863,57.25,-164.5
"A283",2013,42,645630,10.417,16.43,0.15556,12.08094,0.22916,0.758713329275715,56.75,-164.5
"A283",2013,42,645700,43.126,74.39,2.40589,37.92988,1.0235,0.55597889501277,57.25,-164.5
"A283",2013,42,665730,35.626,149.96,0.64407,76.86782,0.58661,0.520795545478794,57.75,-166.5
"A283",2013,42,675800,6.042,46.81,0.35156,27.72176,0.0664,0.601147618030335,58.25,-167.5
"A283",2014,4,715700,159.167,459.89,3.97413,136.28535,154.40769,0.640734023353411,57.25,-171.5
"A283",2014,4,715730,31.251,44,0.14128,24.73204,4.45473,0.666546590909091,57.75,-171.5
"A283",2014,5,625600,114.166,220.4,128.22307,16.65787,1.20599,0.662826361161524,56.25,-162.5
"A283",2014,5,635600,61.458,199.21,100.07466,15.18537,1.46859,0.585957632648964,56.25,-163.5
"A283",2014,6,635500,10.208,21.72,9.09586,0.13497,0.84971,0.464113259668508,55.25,-163.5
"A283",2014,6,635530,15,54.45,37.17195,0.25442,0.51885,0.696881910009183,55.75,-163.5
"A283",2014,6,635600,55.208,153.76,88.43956,3.08307,2.03099,0.608439255983351,56.25,-163.5
"A283",2014,7,625600,70.416,157.1,105.41102,4.79045,1.47935,0.710890006365372,56.25,-162.5
"A283",2014,7,635530,18.75,54.95,27.82564,0.48424,0.18594,0.518577252047316,55.75,-163.5
"A283",2014,7,635600,102.501,299.3,172.55541,4.59937,2.71984,0.600984363514868,56.25,-163.5
"A283",2014,8,635530,216.251,689.53,368.00576,7.1562,6.13449,0.552980218409641,55.75,-163.5
"A283",2014,9,695630,3.125,24.33,7.83505,0.33796,2.33026,0.431700369913687,56.75,-169.5
"A283",2014,9,705630,11.25,54.75,12.02551,4.15884,4.04863,0.369552146118722,56.75,-170.5
"A283",2014,9,715700,40.833,443.66,4.10833,375.3612,3.09001,0.862280890772213,57.25,-171.5
"A283",2014,9,715730,13.958,55.66,0.695,29.83789,0.2457,0.552975026949335,57.75,-171.5
"A283",2014,10,715700,103.25,285.59,2.04673,183.48536,2.42429,0.658133618123884,57.25,-171.5
"A283",2014,10,715730,10.833,5.68,0.04915,3.13484,0.19222,0.594403169014085,57.75,-171.5
"A283",2014,11,655630,51.666,249.41,2.98305,202.74868,0.72283,0.827771781404114,56.75,-165.5
"A283",2014,11,715700,27.5,132.57,0.52973,58.18629,3.76174,0.471281285358678,57.25,-171.5
"A283",2014,12,655630,27.709,58.73,0.47237,43.61431,0.10243,0.752411203814064,56.75,-165.5
"A283",2014,12,665630,59.166,274.83,16.67952,157.00482,1.70086,0.638158861841866,56.75,-166.5
"A283",2014,12,665700,38.333,100.1,1.56856,40.50032,0.60404,0.426302897102897,57.25,-166.5
"A283",2014,13,665630,17.292,42.48,1.70893,31.70049,0.32517,0.794128766478343,56.75,-166.5
"A283",2014,13,665700,8.333,13.93,1.2816,4.55377,0.01957,0.420311557788945,57.25,-166.5
"A283",2014,13,675630,7.083,38.84,1.75455,9.11474,0.15092,0.283733522142121,56.75,-167.5
"A283",2014,13,705630,97.709,346.51,112.97279,61.76632,5.92189,0.521373120544862,56.75,-170.5
"A283",2014,14,635630,15.417,43.59,9.04194,16.80455,0.15805,0.59657123193393,56.75,-163.5
"A283",2014,14,635700,14.167,45.8,8.87882,6.45392,0.10823,0.337139082969432,57.25,-163.5
"A283",2014,14,645700,47.708,97.76,17.14623,28.88623,0.37639,0.474722279050737,57.25,-164.5
"A283",2014,14,665630,75.625,139.14,36.31419,26.43811,1.13985,0.459193258588472,56.75,-166.5
"A283",2014,14,675630,7.708,12.47,3.19572,1.73754,0.09156,0.402952686447474,56.75,-167.5
"A283",2014,14,705630,7.917,2.6,1.54619,0.17966,0.05329,0.684284615384615,56.75,-170.5
"A283",2014,14,715730,7.917,15.54,0.04858,3.26788,0.19007,0.225645431145431,57.75,-171.5
"A283",2014,15,635700,76.875,220.49,87.2383,65.04816,0.44667,0.692698671141548,57.25,-163.5
"A283",2014,16,635630,7.5,17.31,5.75362,1.43817,0.07375,0.419730791450029,56.75,-163.5
"A283",2014,16,635700,52.708,141.19,61.44575,19.02515,0.31738,0.572195481266379,57.25,-163.5
"A283",2014,16,645600,3.75,2.09,0.21066,1.03124,0.01487,0.601325358851675,56.25,-164.5
"A283",2014,17,635700,8.125,7.86,1.23667,4.28396,0.19213,0.726814249363868,57.25,-163.5
"A283",2014,17,635730,7.083,14.14,3.14037,9.46186,0.024,0.892944130127298,57.75,-163.5
"A283",2014,17,645700,7.5,12.09,2.68587,4.63242,0.18112,0.620298593879239,57.25,-164.5
"A283",2014,18,635730,8.542,9.38,0.68475,8.30907,0.02177,0.961150319829424,57.75,-163.5
"A283",2014,20,645700,11.875,19.32,2.59594,8.87534,0.25939,0.607177536231884,57.25,-164.5
"A283",2014,20,665630,4.375,1.68,0.1385,0.12005,0.17422,0.25760119047619,56.75,-166.5
"A283",2014,20,705700,7.292,41.57,1.4815,0.03124,17.7121,0.462469088284821,57.25,-170.5
"A283",2014,21,695630,5.833,35.18,7.73577,0.01992,2.82503,0.300759522455941,56.75,-169.5
"A283",2014,21,705630,16.042,66.56,4.15649,0.16725,27.32867,0.475547025240385,56.75,-170.5
"A283",2014,21,705700,77.918,242.93,60.39589,0.93431,92.05691,0.631404560984646,57.25,-170.5
"A283",2014,22,695600,6.667,18.09,6.85375,0.01263,4.32046,0.618399115533444,56.25,-169.5
"A283",2014,22,715700,2.5,4.09,0.7265,0.00859,1.25098,0.485591687041565,57.25,-171.5
"A283",2014,22,715730,43.75,121.64,19.63885,0.63289,53.88793,0.609665159487011,57.75,-171.5
"A283",2014,23,695630,4.583,14.03,5.6954,0.03087,2.35182,0.575772630078403,56.75,-169.5
"A283",2014,23,705700,5.833,26.48,2.90538,0.03217,11.79568,0.55639086102719,57.25,-170.5
"A283",2014,23,715730,72.084,217.35,39.36004,1.72433,101.59197,0.656435886818495,57.75,-171.5
"A283",2014,24,715730,71.457,132.39,16.43583,0.36113,51.47413,0.515681622479039,57.75,-171.5
"A283",2014,25,645600,9.792,8.13,1.09274,2.08662,0.88196,0.499547355473555,56.25,-164.5
"A283",2014,25,655600,57.501,105.27,11.98623,0.37623,73.94373,0.819855514391565,56.25,-165.5
"A283",2014,25,655630,65.418,97.77,13.1622,6.54993,62.32656,0.8390988033139,56.75,-165.5
"A283",2014,26,655600,60.625,87.09,11.13692,0.42636,53.32586,0.745081410035595,56.25,-165.5
"A283",2014,27,655600,45.625,82.78,13.91589,1.17756,39.08723,0.654514133848756,56.25,-165.5
"A283",2014,28,645600,54.375,124.44,13.3,28.29613,12.16107,0.431992928318869,56.25,-164.5
"A283",2014,28,645630,37.5,73.71,3.34485,24.3178,8.02096,0.48410812644146,56.75,-164.5
"A283",2014,28,645700,20,52.15,0.94944,12.27121,16.80006,0.575660786193672,57.25,-164.5
"A283",2014,28,655600,127.709,182.75,21.94057,6.60904,80.38979,0.596111627906977,56.25,-165.5
"A283",2014,29,645700,193.126,431.74,10.94397,135.96724,76.0748,0.516482165192014,57.25,-164.5
"A283",2014,30,645700,346.043,761.51,39.61507,258.12047,77.91557,0.493297671731166,57.25,-164.5
"A283",2014,30,655700,9.167,16.99,0.52378,5.11499,0.66061,0.370769864626251,57.25,-165.5
"A283",2014,31,635700,14.375,30.28,1.56518,12.32419,1.34882,0.503242734478203,57.25,-163.5
"A283",2014,31,645630,17.083,26.89,0.20057,13.34675,0.39505,0.518496467088137,56.75,-164.5
"A283",2014,31,645700,128.541,266.07,5.01776,66.01856,25.50842,0.362854662306912,57.25,-164.5
"A283",2014,31,655630,10,11.04,0.3455,6.41868,0.10606,0.622304347826087,56.75,-165.5
"A283",2014,31,655700,52.709,116.07,5.54508,34.26868,8.13285,0.413083570259326,57.25,-165.5
"A283",2014,32,645630,165.001,353.96,7.38451,141.64204,30.35424,0.506782659057521,56.75,-164.5
"A283",2014,32,645700,72.292,167.29,2.81836,55.65727,16.4464,0.447857194094088,57.25,-164.5
"A283",2014,33,645700,204.374,550,9.9496,213.25632,32.76755,0.465406309090909,57.25,-164.5
"A283",2014,34,645700,116.875,240,4.95691,89.24294,6.04111,0.417670666666667,57.25,-164.5
"A283",2014,34,655630,21.041,35.39,0.50486,24.40908,0.75425,0.725294998587172,56.75,-165.5
"A283",2014,34,655700,152.502,323.57,4.24029,165.68767,12.21673,0.562922057051024,57.25,-165.5
"A283",2014,34,665730,30.001,108.74,3.74865,34.6337,3.92549,0.389073386058488,57.75,-166.5
"A283",2014,35,645700,50.625,137.84,1.57983,37.34605,10.89318,0.361426726639582,57.25,-164.5
"A283",2014,35,655630,53.748,90.45,1.92415,49.30158,2.23997,0.591107794361526,56.75,-165.5
"A283",2014,35,655700,65,128.21,1.37077,54.68889,3.74143,0.46643077763045,57.25,-165.5
"A283",2014,36,645700,180.417,524.95,5.61292,180.02272,37.67627,0.425396533003143,57.25,-164.5
"A283",2014,36,675730,8.958,23.89,1.29478,6.63275,0.3335,0.345794474675596,57.75,-167.5
"A283",2014,37,655730,6.042,20.48,0.32491,4.38156,0.41166,0.24990869140625,57.75,-165.5
"A283",2014,37,665730,169.376,560.54,10.15715,312.47481,6.39232,0.586977343276127,57.75,-166.5
"A283",2014,38,665730,234.248,637.25,16.57744,327.92307,5.17383,0.548723954491958,57.75,-166.5
"A283",2014,39,665730,96.042,235.16,3.65321,132.04053,5.31761,0.599640032318421,57.75,-166.5
"A283",2014,39,675730,74.374,212.28,5.2495,123.82848,1.64026,0.615782174486527,57.75,-167.5
"A283",2014,39,675800,3.75,16.76,0.16352,11.58033,0.24731,0.715463007159905,58.25,-167.5
"A283",2014,40,655730,15.416,64.67,0.75185,23.12948,0.95724,0.384081799907221,57.75,-165.5
"A283",2014,40,665700,25.833,97.4,1.50221,43.82619,2.14656,0.487422587268994,57.25,-166.5
"A283",2014,40,665730,71.25,235.11,3.30144,127.1165,3.79216,0.570839606992472,57.75,-166.5
"A283",2014,40,665800,14.375,43.77,1.90572,11.95038,1.29308,0.346108750285584,58.25,-166.5
"A283",2014,41,655700,32.083,124.45,0.34314,100.44722,1.08744,0.81862434712736,57.25,-165.5
"A283",2014,41,665700,20,75.63,0.85604,24.96419,3.62317,0.389308475472696,57.25,-166.5
"A283",2014,41,665730,76.875,285.58,2.30918,191.19373,2.29743,0.685623433013516,57.75,-166.5
"A283",2014,42,655700,72.499,262.68,1.01928,175.12813,3.02951,0.682111009593422,57.25,-165.5
"A283",2014,42,655730,1.667,9.96,0.21387,4.77139,0.426,0.543299196787149,57.75,-165.5
"A283",2014,42,665700,24.167,101.51,1.28622,35.201,4.69133,0.405660033494237,57.25,-166.5
"A283",2014,42,665730,38.542,123.88,1.0196,93.21046,1.33778,0.771454956409428,57.75,-166.5
"A283",2014,43,655700,60,197.69,0.94226,125.28342,2.21791,0.649722241893874,57.25,-165.5
"A283",2014,43,665700,8.75,47.57,0.31293,16.32842,0.62825,0.36303552659239,57.25,-166.5
"A283",2014,43,665730,34.791,124.9,1.70211,86.89043,1.77419,0.723512650120096,57.75,-166.5
"A283",2014,43,675730,52.291,183.49,3.0752,112.24004,0.98273,0.633810943375661,57.75,-167.5
"A283",2014,44,665630,7.5,22.21,1.83847,3.44181,4.77947,0.452937865826204,56.75,-166.5
"A283",2014,44,665700,14.792,21.74,0.22079,15.41865,0.51971,0.743291168353266,57.25,-166.5
"A283",2014,44,665730,109.999,315.23,2.67329,257.55835,2.45994,0.833333058401802,57.75,-166.5
"A283",2014,44,665800,5.208,36.29,0.11862,32.84367,0.06307,0.910040231468724,58.25,-166.5
"A283",2014,44,675630,5.625,13.87,1.61449,0.15212,1.1346,0.209171593366979,56.75,-167.5
"A283",2014,44,675700,5.417,5.69,1.06365,1.08507,0.4806,0.462094903339192,57.25,-167.5
"A283",2014,44,675730,8.333,12.84,0.09437,10.30104,0.07985,0.815830218068536,57.75,-167.5
"A283",2014,44,675800,20,55.26,0.52581,27.01193,0.40152,0.505596453130655,58.25,-167.5
"A283",2014,45,645630,18.125,13.87,0.052,7.45485,0.50368,0.577543619322278,56.75,-164.5
"A283",2014,45,645700,13.125,42.67,0.30866,23.35285,3.87069,0.645235528474338,57.25,-164.5
"A283",2014,45,665700,10.833,17.61,0.24021,10.5418,1.20286,0.680571834185122,57.25,-166.5
"A283",2014,45,665730,36.042,140.56,0.93964,109.57855,0.88151,0.792541974957314,57.75,-166.5
"A283",2014,46,645600,55,161.15,12.97541,92.19787,13.92208,0.73903419174682,56.25,-164.5
"A283",2014,46,645630,62.083,142.58,2.72859,59.99932,3.45667,0.464192593631645,56.75,-164.5
"A283",2014,46,645700,39.583,74.3,0.51446,52.96453,4.09871,0.774935397039031,57.25,-164.5
"A283",2014,47,645600,9.584,28.21,2.14714,9.65768,2.77736,0.516915278270117,56.25,-164.5
"A283",2014,47,645630,37.917,57.6,1.01356,36.10092,1.27725,0.666523090277778,56.75,-164.5
"A283",2014,47,655630,115.418,294.66,2.59296,193.91612,8.74268,0.696571506142673,56.75,-165.5
"A283",2015,3,715730,41.875,110.92,1.70804,51.55264,17.2479,0.635670573386224,57.75,-171.5
"A283",2015,4,645630,70.209,190.87,7.67695,151.73074,0.68741,0.838765128097658,56.75,-164.5
"A283",2015,4,655630,29.583,50.72,2.61184,33.04868,5.3207,0.807989353312303,56.75,-165.5
"A283",2015,4,655700,8.125,9.29,0.191,6.73375,0.10971,0.757207750269107,57.25,-165.5
"A283",2015,4,665630,23.125,60.32,1.097,46.87062,0.92506,0.810555039787799,56.75,-166.5
"A283",2015,4,715700,6.458,21.44,0.16048,0.14813,12.25113,0.585808768656716,57.25,-171.5
"A283",2015,4,715730,29.583,46.1,0.50679,15.87778,5.44278,0.47347830802603,57.75,-171.5
"A283",2015,7,625600,50.417,87.21,45.42044,9.93214,1.28683,0.649460038986355,56.25,-162.5
"A283",2015,7,635500,7.5,14.59,8.51673,0.11119,1.70716,0.708367374914325,55.25,-163.5
"A283",2015,7,635530,7.917,12.77,5.07888,0.01566,0.09738,0.406571652310102,55.75,-163.5
"A283",2015,7,635600,113.334,295.73,127.80507,5.45294,3.14103,0.461228282555033,56.25,-163.5
"A283",2015,8,625530,15.208,9.01,3.00061,0.48879,0.11108,0.399609322974473,55.75,-162.5
"A283",2015,8,625600,58.334,85.17,39.22488,6.8187,1.62853,0.559728895150875,56.25,-162.5
"A283",2015,8,635500,6.875,7.11,3.46208,0.10946,0.11929,0.519104078762307,55.25,-163.5
"A283",2015,8,645500,7.292,20.68,18.79526,0.07098,0.0213,0.913323984526112,55.25,-164.5
"A283",2015,8,705630,3.958,4.76,1.08234,0.34973,0.35995,0.376474789915966,56.75,-170.5
"A283",2015,8,715700,17.291,90.84,1.49948,78.55083,0.94262,0.891599845882871,57.25,-171.5
"A283",2015,9,635530,27.5,96.96,74.535,0.97753,0.5959,0.784946679042904,55.75,-163.5
"A283",2015,9,715700,37.291,253.31,0.50479,188.30244,1.97184,0.753144644901504,57.25,-171.5
"A283",2015,10,635530,107.5,477.39,281.83709,4.73257,3.83814,0.60832401181424,55.75,-163.5
"A283",2015,11,635530,88.333,208.55,136.19345,0.50121,5.81201,0.683321361783745,55.75,-163.5
"A283",2015,11,645630,67.083,216.1,19.09451,130.33934,3.87735,0.709445627024526,56.75,-164.5
"A283",2015,12,635530,190.001,532.73,317.57605,7.07762,6.637,0.621873500647608,55.75,-163.5
"A283",2015,12,635600,13.125,44.25,34.43601,0.3269,2.02364,0.831334463276836,56.25,-163.5
"A283",2015,12,645630,26,26.78,5.31608,14.85146,0.87446,0.785735623599701,56.75,-164.5
"A283",2015,13,635530,72.916,166.92,89.8795,7.35211,2.96394,0.600260903426791,55.75,-163.5
"A283",2015,13,635600,26.874,57.81,34.16779,0.7455,3.90207,0.671429856426224,56.25,-163.5
"A283",2015,13,645630,39.375,99.34,10.11394,29.38296,1.7759,0.415470102677673,56.75,-164.5
"A283",2015,13,685730,2.917,3.9,0.59752,1.33081,0.01538,0.498387179487179,57.75,-168.5
"A283",2015,13,715700,15,137.89,0.33466,73.0773,0.56577,0.536498150699833,57.25,-171.5
"A283",2015,14,655700,20.833,28.2,6.27725,5.79277,0.33731,0.439976241134752,57.25,-165.5
"A283",2015,14,665630,7.5,28.47,6.01724,2.43436,0.42343,0.311732701088866,56.75,-166.5
"A283",2015,14,665730,9.583,12.55,5.27643,4.57421,0.17465,0.798827888446215,57.75,-166.5
"A283",2015,14,675730,11.458,24.16,1.69934,9.5194,0.08579,0.467902731788079,57.75,-167.5
"A283",2015,14,685700,3.125,16.06,1.17893,2.37298,0.04584,0.224019302615193,57.25,-168.5
"A283",2015,14,715700,40.001,292.43,2.52801,173.15058,2.08989,0.607900967752966,57.25,-171.5
"A283",2015,14,715730,3.75,25.23,0.1338,5.92111,0.08454,0.243339278636544,57.75,-171.5
"A283",2015,15,675730,59.584,218.53,11.73103,95.93202,0.30593,0.494069372626184,57.75,-167.5
"A283",2015,15,705700,10.417,3.43,0.47865,1.6524,0.17089,0.671119533527697,57.25,-170.5
"A283",2015,15,715700,41.458,69.87,4.38846,28.43595,1.95223,0.497733505080864,57.25,-171.5
"A283",2015,16,645700,10.417,12.76,1.40781,4.1428,0.09371,0.442344827586207,57.25,-164.5
"A283",2015,16,645730,8.75,21.97,6.33948,1.65124,0.02451,0.364826126536186,57.75,-164.5
"A283",2015,18,635700,6.875,31.26,12.89016,1.57977,0.06929,0.465106206014075,57.25,-163.5
"A283",2015,18,635730,6.875,45.01,18.17545,0.74774,0.03557,0.421212175072206,57.75,-163.5
"A283",2015,19,635730,15.417,63.91,12.48231,5.42392,0.05254,0.281000938820216,57.75,-163.5
"A283",2015,19,645630,6.042,2.53,0.24408,1.75231,0.0269,0.799719367588933,56.75,-164.5
"A283",2015,21,655600,5.417,5.42,0.47903,0.01497,3.57025,0.749861623616236,56.25,-165.5
"A283",2015,21,655700,3.75,4.21,0.09981,3.40307,0.0308,0.839353919239905,57.25,-165.5
"A283",2015,21,705630,13.958,13.17,0.48937,0.06388,9.31028,0.748939255884586,56.75,-170.5
"A283",2015,21,715700,3.542,1.15,0.01464,0.01497,0.53492,0.490895652173913,57.25,-171.5
"A283",2015,22,715730,8.958,20.81,1.82628,0.07588,5.35408,0.348690052859202,57.75,-171.5
"A283",2015,23,715730,24.791,50.02,10.06967,0.26093,10.76994,0.42184206317473,57.75,-171.5
"A283",2015,25,675630,149.792,204.8,13.10961,15.78424,86.94068,0.565598291015625,56.75,-167.5
"A283",2015,25,675700,29.791,25.41,2.6326,3.29016,8.29457,0.559517119244392,57.25,-167.5
"A283",2015,26,665630,79.167,139.14,4.23483,10.8922,75.5059,0.65137940204111,56.75,-166.5
"A283",2015,26,675630,119.167,232.76,9.70548,12.29254,87.83952,0.471891819900327,56.75,-167.5
"A283",2015,27,665630,43.749,102.57,8.16382,9.29614,15.0223,0.316683825680023,56.75,-166.5
"A283",2015,27,675630,130.626,241.46,22.79872,8.13785,70.91194,0.421802824484387,56.75,-167.5
"A283",2015,27,675700,10,21.98,2.54726,0.81331,9.30158,0.576075978161965,57.25,-167.5
"A283",2015,28,645630,10.417,24.33,0.37756,7.32686,0.41772,0.333832305795314,56.75,-164.5
"A283",2015,28,645700,87.918,208.8,4.58244,61.0075,42.4348,0.517359865900383,57.25,-164.5
"A283",2015,28,655700,70.209,104.92,1.88282,69.93148,3.52463,0.718060712924133,57.25,-165.5
"A283",2015,28,665630,7.5,14.81,1.19565,1.30324,2.51799,0.338749493585415,56.75,-166.5
"A283",2015,28,675800,44.585,90.4,7.41213,20.26467,2.06073,0.328954977876106,58.25,-167.5
"A283",2015,29,645530,17.083,10.73,3.67435,0.75349,0.60148,0.468715750232992,55.75,-164.5
"A283",2015,29,645630,33.959,54.08,2.38446,30.52179,1.93203,0.644198964497041,56.75,-164.5
"A283",2015,29,645700,89.791,245.93,3.51406,82.49188,29.87439,0.471192331151141,57.25,-164.5
"A283",2015,29,655700,145.416,241.62,3.9258,157.4931,4.7859,0.68787683138813,57.25,-165.5
"A283",2015,30,655700,197.291,460.78,7.70882,268.03769,42.67239,0.691043231043014,57.25,-165.5
"A283",2015,31,645700,15.208,72.96,0.69389,19.90613,7.40935,0.383900356359649,57.25,-164.5
"A283",2015,31,655700,163.334,351.84,5.15019,200.80071,7.16692,0.605723681218736,57.25,-165.5
"A283",2015,32,645630,39.374,78.84,0.72638,34.13324,1.71098,0.463858447488584,56.75,-164.5
"A283",2015,32,645700,89.374,274.45,3.2468,99.00319,22.56717,0.454790162142467,57.25,-164.5
"A283",2015,32,655630,20.834,48.34,0.29199,30.30843,0.18822,0.636918494000827,56.75,-165.5
"A283",2015,32,655700,126.251,225.62,1.86607,148.69532,1.85756,0.675556023402181,57.25,-165.5
"A283",2015,33,645700,49.166,157.46,1.77963,83.45346,6.96172,0.585512574622126,57.25,-164.5
"A283",2015,33,655700,24.792,34.81,0.33582,23.71225,0.20551,0.696741740879058,57.25,-165.5
